F_code,product,section,raw1,raw2,raw3,raw4,raw5,raw6,raw7,raw8,raw9,raw10,raw11,raw12,raw13,raw14,raw15,raw16,raw17,raw18,raw19,raw20,raw21,raw22,raw23,raw24,raw25,raw26,raw27,raw28,raw29,raw30,raw31,raw32,raw33,raw34,raw35,raw36,raw37,raw38,raw39,raw40,raw41,raw42,raw43,raw44,raw45,raw46,raw47
DTSK0700,컨피던스,전체,백설탕,액상과당,구연산,비타민 C,L-글루타민산나트륨,비타민 B2,L-페닐알라닌,용성비타민P,비타민 B6 염산염,니코틴산아미드,L-트레오닌,L-이소로이신,염화나트륨,염화칼륨,염화마그네슘,구연산삼나트륨,젖산칼슘,에탄올,퓨어덱스,탄산가스,그레이프후르츠향NO(65868),그레이프후르츠향(OT-0398),자몽과즙(OT-G),스트로베리향KD,파인애플향KD,오렌지향베이스OT-CA,정제수,정제수,,,,,,,,,,,,,,,,,,,
DHDT0800,포카리스웨트,전체,액상과당,백설탕,구연산,구연산삼나트륨,L-글루타민산나트륨,정제소금,염화칼륨,젖산칼슘,비타민 C,염화 마그네슘,그레이프후르츠 농축과실즙,그레이프후르츠 혼합액  OT-G,그레이프후르츠 향료,정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHDT0801,포카리스웨트 이온워터,전체,백설탕,구연산,구연산삼나트륨,정제소금,염화칼륨,DL-사과산,젖산칼슘,글루코노-δ-락톤,L-글루타민산나트륨,염화마그네슘,자몽농축과즙(그레이프후르츠 과즙),혼합제제(Grapefruit Flavor PIW),정제수,비타민C(고시형),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTSH0400,화이브미니,전체,백설탕,폴리덱스트로스(폴리덱스트로스 2040),액상과당,비타민 C,탄산가스,구연산,구연산삼나트륨,L-글루타민산나트륨,코치닐추출색소(코치닐추출색소-30),합성착향료(트로피칼후르츠향 OT-18655),합성착향료(패션후르츠향 No.63647),정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGYD0500,덴마크 딸기딸기우유,전체,탈지분유,유크림,덱스트린,탄산수소나트륨,자당지방산에스테르,정제소금,딸기향,요구르트향,"혼합제제(포도당,카민(착색료))",정제수,설탕,기타과당,딸기농축액,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGYD0501,덴마크 로얄밀크티,전체,식물성크림,탈지분유,설탕,기타과당,홍차엑기스분말,당시럽류(메이플시럽),탄산수소나트륨,정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGYD0502,덴마크 모닝시리얼우유,전체,원유,탈지분유,유크림,결정과당,19곡,이소말토올리고당,기타과당,카라기난,비타믹스D,정제염,자당지방산에스테르,씨리얼향,수크랄로스,정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACD0503,덴마크 민트라떼,전체,원유,탈지분유,유크림,설탕,기타과당(스위티스디에스500),커피농축액,탄산수소나트륨,자당지방산에스테르,서양박하잎추출물(민트추출액),합성향료(커피향),합성향료(민트향),코코아분말,정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGYD0504,덴마크 민트초코우유,전체,원유,설탕,탈지분유,식물성크림,코코아분말,비타믹스D,자당지방산에스테르,카라기난,탄산수소나트륨,페퍼민트향,쿠키민트향,민트추출액,정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGYD0505,덴마크 바나바나우유,전체,원유,설탕,덱스트린,탈지분유,바나나농축액,메이플시럽분말(메이플시럽),바나나향(크림바나나향),정제소금,카로틴,합성착향료(커스터드케익향),바닐라추출액(바닐라추출물),정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGYD0506,덴마크 초코초코우유,전체,원유,설탕,혼합분유,유크림,기타과당,덱스트린,코코아분말,합성향료(초콜릿향),자당지방산에스테르,비타믹스D,카르복시메틸셀룰로오스나트륨,카라기난,탄산수소나트륨,정제소금,바닐라추출액(바닐라추출물),정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACD0507,덴마크 커피커피,전체,원유,설탕,혼합분유,식물성크림,당류가공품(카라멜드리즐솔티),가당연유,커피분말,덱스트린,정제소금,탄산수소나트륨,커피향,카라멜향,밀크향,정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0600,커핑로드 모카라떼,전체,원유,설탕,커피(예가체프 블렌딩 커피추출액D),액상커피(코닐론 커피농축액),코코아분말(코코아파우더),초콜릿(리얼카카오 후레이크),자당지방산에스테르(유화제),탄산수소나트륨,카라기난,정제소금,합성향료(커피향),합성향료(초콜렛향),천연향료(바닐라추출물),천연향료(초콜렛추출액),정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0601,커핑로드 에스프레소라떼,전체,원유,설탕,커피(만델링 블렌딩 에스프레소 커피추출액),액상커피(코닐론 커피농축액),자당지방산에스테르(유화제),탄산수소나트륨,합성향료(커피향),합성향료(커피향),합성향료(커피향),정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0602,커핑로드 카페봉봉,전체,원유,설탕,커피(카피로얄 블렌딩 드립식 커피추출액),액상커피(코닐론 커피농축액),가당연유,자당지방산에스테르(유화제),탄산수소나트륨,카르복시메틸셀룰로오스나트륨(CMC),합성향료(커피향),합성향료(커피향),합성향료(밀크향),정제소금,정제수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAGK1400,쿨피스 복숭아,전체,액상과당,복숭아농축과즙,카르복시메틸셀룰로오스나트륨,DL-사과산,분말결정포도당(함수결정포도당),복숭아향,정제염,비타민 C,아스파탐,혼합제재,치자황색소,Lactobacillus(고시형)(유산균),정제수,혼합분유,파프리카추출색소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAGK1401,쿨피스 자두,전체,액상과당,혼합분유,자두농축과즙,카르복시메틸셀룰로오스나트륨,포도당,구연산,자두향,DL-사과산,비타민 C,구연산삼나트륨,아스파탐,혼합제제,Lactobacillus(고시형)(유산균),정제수,파프리카추출색소,수용성안나토,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAGK1402,쿨피스 파인애플,전체,액상과당,파인애플농축과즙,카르복시메틸셀룰로오스나트륨,구연산,DL-사과산,분말결정포도당(함수결정포도당),파인애플향,구연산삼나트륨,비타민 C,아스파탐,혼합제재,심황색소,Lactobacillus(고시형)(유산균),정제수,혼합분유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHDE0100,이프로 부족할때 복숭아,전체,정제수,기타과당,복숭아청징농축액,구연산,합성향료(복숭아향),구연산삼나트륨,효소처리루틴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHDG0400,게토레이 레몬,전체,정제수,설탕,포도당,"혼합제제(구연산삼나트륨, 제일인산칼륨, 정제소금)",구연산,DL-사과산,"혼합제제(글리세린, 정제수, 아라비아검, D-소비톨, 유화제, 야자유, 주정)",합성향료(레몬향),비타민C,홍화황색소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHDG0401,게토레이 블루볼트,전체,정제수,설탕,포도당,"혼합제제(구연산삼나트륨, 제일인산칼륨, 정제소금)",구연산,"혼합제제(프로필렌글리콜, 라즈베리추출물, 젖산, 말톨, 아세트알데히드, 정제수)","혼합제제(프로필렌글리콜, 변성전분, 유화제, 구연산, 정제수)","혼합제제(커피추출물, 프로필렌글리콜, 구연산, 정제수)",식용색소청색1호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHDG0402,게토레이 오렌지,전체,정제수,설탕,포도당,"혼합제제(구연산삼나트륨, 제일인산칼륨, 정제소금)",구연산,DL-사과산,"혼합제제(글리세린, 정제수, 아라비아검, D-소비톨, 유화제, 야자유, 주정)",합성향료(레몬향),비타민C,홍화황색소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTSG1300,깨수깡,전체,정제수,기타과당,황칠해조류복합추출농축액,이산화탄소,벌꿀,헛개나무열매추출농축액,감귤농축액,구연산,시클로덱스트린시럽,합성향료(오렌지향),타우린,합성향료(유자향),효소처리루틴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHDD0300,데일리C 레몬워터,전체,정제수,기타과당,비타민C,레몬청징농축액,합성향료(레몬향),구연산,구연사Na,천연향료,수크랄로스,효소처리루틴,홍화황색소,히알루론산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFDD0600,델몬트 매실,전체,정제수,기타과당,사과청징농축액,말토덱스트린,매실청징농축액,구연산,합성향료(매실향),구연산삼나트륨,비타민C,"혼합제제(홍화황색소, 락색소, 치자청색소)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFDD0601,델몬트 알로에,전체,정제수,기타과당,알로에베라겔,말토덱스트린,합성향료(포도향),구연산,젖산칼슘,비타민C,젤란검,구연산삼나트륨,"혼합제제(덱스트린, 치자청색소, 홍화황색소)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFDD0602,델몬트 오렌지,전체,정제수,오렌지농축액,합성향료(오렌지향),비타민C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFDD0603,델몬트 토마토,전체,정제수,기타과당,토마토페이스트(토마토즙50%),구연산,합성향료(토마토향),셀룰로오스검,락색소,비타민C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFDD0604,델몬트 포도,전체,정제수,적포도청징농축액,구연산,합성향료(포도향),스테비올배당체,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACL0100,레쓰비 그란데 라떼,전체,정제수,우유,설탕,혼합분유,인스턴트커피,탄산수소나트륨,"합성향료(커피향, 우유향)",유화제,L-아소코브산나트륨,아세설팜칼륨,수크랄로스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACL0101,레쓰비 그란데 헤이즐넛,전체,정제수,설탕,커피추출농축액A,커피추출농축액B,"합성향료(헤이즐넛향, 커피향)",탄산수소나트륨,L-아스코브산나트륨,천연향료(헤이즐넛향),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACL0102,레쓰비 마일드,전체,정제수,설탕,혼합분유,인스턴트커피,전지분유,탄산수소나트륨,"합성향료(밀크향, 커피향)",유화제,정제소금,아세설팜칼륨,수크랄로스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACL0103,레쓰비 모카라떼,전체,정제수,설탕,혼합분유,인스턴트커피,전지분유,코코아분말,탄산수소나트륨,유화제,합성향료(초콜릿향),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATL0300,립톤 밀크티,전체,정제수,우유,설탕,홍차추출분말,시트러스화이버,유화제,탄산수소나트륨,말토덱스트린,비타민C,합성향료(밀크티향),변성전분,스테비올배당체,팜유,올레인산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATL0301,립톤 아이스티 복숭아,전체,정제수,설탕,구연산,홍차추출분말,말토덱스트린,비타민C,복숭아과즙분말,변성전분,트리아세틴,합성향료(복숭아향),프로필렌글리콜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTSM0200,마운틴듀,전체,정제수,설탕,이산화탄소,구연산,프로필렌글리콜,카페인,아라비아검,"합성향료(레몬향, 콜라향)",식용색소황색제4호,식용색소청색제1호,비타민C,수산화칼륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTSM1000,밀키스,전체,정제수,기타과당,설탕,"혼합분유(탈지분유, 유청분말)",대두다당류,이산화탄소,구연산,합성향료(요구르트향),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHDB0300,비타파워,전체,정제수,기타과당,비타민C,구연산,합성향료(드링크향),구연산삼나트륨,효소처리스테비아,타우린,수크랄로스,비타민B2인산에스테르나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHDS0900,솔의눈,전체,정제수,백설탕,산도조절제,솔쌀추출농축액,포도당,비타민C,합성향료(솔싹향),치자청색소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATS1600,실론티,전체,정제수,홍차추출액,설탕,구연산,"합성향료(레몬향, 홍차향)",레몬청징농축액,홍차추출분말,비타민C,구연산삼나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE0400,아침헛개,전체,정제수,헛개나무열매추출농축액,칡즙농축액,L-아스코브산나트륨,탄산수소나트륨,합성향료(혼합차향),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTSE1700,오랑지나,전체,정제수,설탕,오렌지농축액,이산화탄소,오렌지펄프,레몬농축액,감귤농축액,오렌지껍질추출물,자몽농축액,비타민C,천연향료(오렌지향),메타중아황산나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE2500,옥수수수염차,전체,정제수,옥수수현미혼합추출액,합성향료(현미향),L-아스코브산나트륨,탄산수소나트륨,옥수수수염추출농축액,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFDJ0500,제주사랑 감귤사랑,전체,정제수,감귤농축액,기타과당,구연산,유화제,합성향료(오렌지향),효소처리스테비아,비타민C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATC0300,초가을우엉차,전체,정제수,볶은우엉추출액,폴리덱스트로스,L-아스코르빈산나트륨,탄산수소나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTSC1300,칠성사이다,전체,정제수,기타과당,설탕,이산화탄소,구연산,천연향료(레몬라임향),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTSC1301,칠성사이다 복숭아,전체,정제수,설탕,이산화탄소,복숭아청징농충액,천연향료(복숭아향),구연산,복숭아함유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTSC1302,칠성사이다 제로,전체,정제수,액상알룰로스,이산화탄소,천연향료(레몬라임향),구연산,천연향료(레몬향),수크랄로스,아세섬팔칼륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0500,칸타타 땅콩크림라떼,전체,정제수,칸타타원두커피추출액,우유,설탕,전지분유,커피추출농축액,땅콩페이스트,탄산수소나트륨,합성향료(볶음땅콩향),유크림,유화제,정제소금,"혼합제제(dl-a-토코페릴아세테이트, 변성전분, 말토덱스트린, 이산화규소)",수크랄로스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0501,칸타타 라떼홀릭 카페라떼,전체,정제수,우유,칸타타원두추출액,설탕,커피추출농충액,탄산수소나트륨,"합성향료(커피향, 밀크향)",유화제,L-아스코브산나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0502,칸타타 스위트 아메리카노,전체,정제수,칸타타원두커피추출액,설탕,합성향료(커피향),탄산수소나트륨,L-아스코브산나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0503,칸타타 카라멜마키아토,전체,정제수,칸타타원두커피추출액,우유,설탕,혼합분유,전지분유,커피추출농축액,탄산수소나트륨,합성향료(커피향),유화제,카라멜시럽,L-아스코브산나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0504,칸타타 콘트라베이스 콜드브루 라떼,전체,정제수,우유,콘트라베이스원두커피추출액,설탕,커피추출농축액,혼합분유,탄산수소나트륨,"합성향료(커피향, 우유향)",유화제,L-아스코브산나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0505,칸타타 콘트라베이스 콜드브루 블랙,전체,정제수,콘트라베이스원두커피추출액,커피추출농축액A,커피추출농축액B,합성향료(커피향),탄산수소나트륨,L-아스코브산나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0506,칸타타 콘트라베이스 콜드브루 스위트블랙,전체,정제수,콘트라베이스원두커피추출액,설탕,커피추출농축액A,커피추출농축액B,합성향료(커피향),탄산수소나트륨,L-아스코브산나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0507,칸타타 콜드브루 흑당라떼,전체,정제수,칸타타원두커피추출액,우유,설탕,혼합분유,비정제원당(흑당),커피추출농축액,"합성향료(브라운슈가향, 밀크향)",탄산수소나트륨,유크림,유화제,L-아소코브산나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACK0508,칸타타 프리미엄 라떼,전체,정제수,칸타타원두커피추출액,우유,설탕,혼합분유,탄산수소나트륨,"합성향료(커피향, 우유향)",유화제,L-아스코브산나트륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHDK0900,코코리치 포도,전체,정제수,코코넛젤리시럽,설탕,백포도청징농축액,구연산,합성향료(포도향),구연산삼나트륨,비타민c,수크랄로스,아세설팜칼륨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTST0200,트레비 레몬,전체,정제수,이산화탄소,천연레몬향,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTST0600,펩시콜라,전체,정제수,기타과당,설탕,이산화탄소,"혼합제제A(카라멜색소, 정제수, 합성향료(콜라향))","혼합제제B(인산, 정제수, 카페인)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTST0601,펩시콜라 제로슈거,전체,정제수,이산화탄소,"혼합제제A(카라멜색소, 정제소, 인산, 합성향료(콜라향), 구연산, 코코넛오일)","혼합제제B(프로필렌글리콜, 정제수, 합성향료(라임향), 구연산삼나트륨, 구연산)","혼합제제D(인산, 카페인, 정제수)","혼합제제C(프로필렌글리콜, 합성향료(라임향))",아스파탐,아세설팜칼륨,수크랄로스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
